time,I,V,T_max,T_min,SOC
1573760340000000000,-1.038,43.669,18.150000000000034,17.55000000000001,0.0
1573760400000000000,-1.03,43.636,18.150000000000034,17.650000000000034,0.0
1573760460000000000,-1.029,43.601,18.150000000000034,17.650000000000034,0.0
1573760520000000000,-1.019,43.569,18.150000000000034,17.650000000000034,0.0
1573761120000000000,-1.044,43.481,18.150000000000034,17.650000000000034,0.0
1573761180000000000,-1.035,43.448,18.150000000000034,17.650000000000034,0.0
1573761240000000000,-1.044,43.418,18.25,17.650000000000034,0.0
1573761300000000000,-1.036,43.386,18.150000000000034,17.650000000000034,0.0
1573762140000000000,-1.043,43.242,18.25,17.650000000000034,0.0
1573762200000000000,-1.048,43.21,18.150000000000034,17.650000000000034,0.0
1573762260000000000,-1.041,43.174,18.150000000000034,17.650000000000034,0.0
1573762320000000000,-1.046,43.143,18.150000000000034,17.650000000000034,0.0
1573762380000000000,-1.026,43.109,18.150000000000034,17.650000000000034,0.0
1573762440000000000,-1.039,43.075,18.150000000000034,17.650000000000034,0.0
1573762500000000000,-1.047,43.042,18.25,17.650000000000034,0.0
1573762560000000000,-1.035,43.008,18.25,17.650000000000034,0.0
1573762620000000000,-1.032,42.973,18.150000000000034,17.650000000000034,0.0
1573762680000000000,-1.032,42.939,18.25,17.650000000000034,0.0
1573762740000000000,-1.038,42.903,18.25,17.650000000000034,0.0
1573762800000000000,-1.042,42.866,18.150000000000034,17.650000000000034,0.0
1573762860000000000,-1.032,42.832,18.150000000000034,17.650000000000034,0.0
1573762920000000000,-1.026,42.797,18.150000000000034,17.650000000000034,0.0
1573762980000000000,-1.027,42.76,18.150000000000034,17.650000000000034,0.0
1573763040000000000,-1.041,42.721,18.25,17.650000000000034,0.0
1573763100000000000,-1.039,42.685,18.150000000000034,17.650000000000034,0.0
1573763160000000000,-1.035,42.647,18.25,17.650000000000034,0.0
1573763220000000000,-1.04,42.609,18.150000000000034,17.650000000000034,0.0
1573763280000000000,-1.035,42.571,18.25,17.650000000000034,0.0
1573763340000000000,-1.029,42.534,18.150000000000034,17.650000000000034,0.0
1573763400000000000,-1.033,42.494,18.150000000000034,17.75,0.0
1573763460000000000,-1.04,42.453,18.150000000000034,17.650000000000034,0.0
1573763520000000000,-1.039,42.411,18.25,17.650000000000034,0.0
1573763580000000000,-1.023,42.372,18.150000000000034,17.650000000000034,0.0
1573763640000000000,-1.028,42.33,18.150000000000034,17.650000000000034,0.0
