time,I,V,T_max,T_min,SOC
1538352000000000000,-0.374,54.33,26.55000000000001,24.950000000000045,100.0
1538352060000000000,-0.374,54.323,26.450000000000045,24.850000000000023,100.0
1538352120000000000,-0.399,54.314,26.55000000000001,24.950000000000045,100.0
1538352180000000000,-0.389,54.311,26.450000000000045,24.950000000000045,100.0
1538352240000000000,-0.371,54.306,26.350000000000023,24.850000000000023,100.0
1538352300000000000,-0.4,54.299,26.450000000000045,24.950000000000045,100.0
1538352360000000000,-0.391,54.291,26.350000000000023,24.850000000000023,100.0
1538352420000000000,-0.371,54.285,26.450000000000045,24.850000000000023,100.0
1538352480000000000,-0.397,54.278,26.350000000000023,24.850000000000023,100.0
1538352540000000000,-0.399,54.272,26.450000000000045,24.850000000000023,100.0
1538352600000000000,-0.377,54.265,26.350000000000023,25.05000000000001,100.0
1538352660000000000,-0.383,54.258,26.350000000000023,24.850000000000023,100.0
1538352720000000000,-0.414,54.252,26.350000000000023,24.75,100.0
1538352780000000000,-0.392,54.246,26.350000000000023,24.850000000000023,100.0
1538352840000000000,-0.375,54.241,26.25,24.850000000000023,100.0
1538352900000000000,-0.4,54.234,26.350000000000023,24.850000000000023,100.0
1538352960000000000,-0.381,54.226,26.350000000000023,25.05000000000001,100.0
1538353020000000000,-0.369,54.222,26.350000000000023,24.850000000000023,100.0
1538353080000000000,-0.4,54.216,26.350000000000023,24.850000000000023,100.0
1538353140000000000,-0.391,54.211,26.25,24.850000000000023,100.0
1538353200000000000,-0.373,54.203,26.350000000000023,24.850000000000023,100.0
1538353260000000000,-0.381,54.199,26.350000000000023,24.850000000000023,100.0
1538353320000000000,-0.407,54.192,26.25,24.75,100.0
1538353380000000000,-0.371,54.185,26.25,24.850000000000023,100.0
1538353440000000000,-0.398,54.183,26.25,24.850000000000023,100.0
1538353500000000000,-0.405,54.173,26.25,24.75,100.0
1538353560000000000,-0.384,54.168,26.350000000000023,24.850000000000023,100.0
1538353620000000000,-0.373,54.165,26.350000000000023,24.75,100.0
1538353680000000000,-0.406,54.16,26.25,24.75,100.0
1538353740000000000,-0.384,54.152,26.25,24.850000000000023,100.0
1538353860000000000,-0.388,54.139,26.25,24.850000000000023,100.0
1538353920000000000,-0.402,54.133,26.150000000000034,24.75,100.0
1538353980000000000,-0.372,54.127,26.25,24.75,100.0
1538354040000000000,-0.376,54.122,26.150000000000034,24.850000000000023,100.0
1538354100000000000,-0.402,54.119,26.150000000000034,24.650000000000034,100.0
1538354160000000000,-0.385,54.111,26.150000000000034,24.75,100.0
1538354220000000000,-0.358,54.107,26.150000000000034,24.75,100.0
1538354280000000000,-0.396,54.1,26.150000000000034,24.75,100.0
1538354340000000000,-0.394,54.096,26.150000000000034,24.75,100.0
1538354400000000000,-0.37,54.091,26.05000000000001,24.75,100.0
1538354460000000000,-0.392,54.087,26.05000000000001,24.650000000000034,100.0
1538354520000000000,-0.392,54.079,26.150000000000034,24.650000000000034,100.0
1538354580000000000,-0.377,54.075,26.05000000000001,24.75,100.0
1538354640000000000,-0.388,54.069,26.150000000000034,24.650000000000034,100.0
1538354700000000000,-0.405,54.063,26.150000000000034,24.650000000000034,100.0
1538354760000000000,-0.375,54.059,26.05000000000001,24.650000000000034,100.0
1538354820000000000,-2.673,54.035,26.05000000000001,24.650000000000034,100.0
1538354880000000000,-12.547,53.809,26.05000000000001,24.650000000000034,100.0
1538354940000000000,-12.395,53.675,26.05000000000001,24.650000000000034,100.0
1538355000000000000,-11.995,53.567,26.05000000000001,24.650000000000034,99.0
1538355060000000000,-11.533,53.496,26.05000000000001,24.55000000000001,99.0
1538355120000000000,-4.809,53.47,26.05000000000001,24.650000000000034,99.0
1538355180000000000,-11.216,53.382,25.950000000000045,24.55000000000001,99.0
1538355240000000000,-15.531,53.279,26.05000000000001,24.55000000000001,99.0
1538355300000000000,-3.085,53.348,26.05000000000001,24.650000000000034,99.0
1538355360000000000,-12.743,53.246,26.05000000000001,24.55000000000001,99.0
1538355420000000000,-5.984,53.252,25.950000000000045,24.650000000000034,99.0
1538355480000000000,-0.447,53.284,26.05000000000001,24.55000000000001,99.0
1538355540000000000,-0.412,53.304,26.05000000000001,24.650000000000034,99.0
1538355600000000000,-0.38,53.315,26.05000000000001,24.450000000000045,99.0
1538355660000000000,-0.782,53.316,25.950000000000045,24.650000000000034,99.0
1538355720000000000,-0.433,53.319,25.950000000000045,24.55000000000001,99.0
1538355780000000000,-1.48,53.32,25.950000000000045,24.650000000000034,99.0
1538355840000000000,-13.096,53.192,25.950000000000045,24.55000000000001,99.0
1538355900000000000,-12.991,53.141,25.950000000000045,24.450000000000045,99.0
1538355960000000000,-12.406,53.121,25.950000000000045,24.55000000000001,99.0
1538356020000000000,-6.199,53.156,25.950000000000045,24.55000000000001,99.0
1538356080000000000,-4.297,53.171,25.950000000000045,24.55000000000001,99.0
1538356140000000000,-6.699,53.144,25.950000000000045,24.55000000000001,98.0
1538356200000000000,-3.182,53.139,25.950000000000045,24.55000000000001,98.0
1538356260000000000,-0.441,53.191,25.850000000000023,24.55000000000001,98.0
1538356320000000000,-1.776,53.198,25.950000000000045,24.450000000000045,98.0
1538356380000000000,-12.662,53.097,25.850000000000023,24.55000000000001,98.0
1538356440000000000,-12.109,53.07,25.850000000000023,24.450000000000045,98.0
