time,I,V,T_max,T_min,SOC
1554076800000000000,-0.372,54.172,19.850000000000023,17.650000000000034,100.0
1554076860000000000,-0.405,54.166,19.850000000000023,17.75,100.0
1554076920000000000,-0.392,54.16,19.850000000000023,17.75,100.0
1554076980000000000,-0.375,54.155,19.850000000000023,17.75,100.0
1554077040000000000,-0.384,54.148,19.850000000000023,17.650000000000034,100.0
1554077100000000000,-0.407,54.142,19.850000000000023,17.650000000000034,100.0
1554077160000000000,-0.379,54.137,19.850000000000023,17.75,100.0
1554077220000000000,-0.38,54.131,19.850000000000023,17.75,100.0
1554077280000000000,-0.404,54.127,19.75,17.650000000000034,100.0
1554077340000000000,-0.385,54.119,19.850000000000023,17.650000000000034,100.0
1554077400000000000,-0.376,54.114,19.850000000000023,17.650000000000034,100.0
1554077460000000000,-0.411,54.109,19.850000000000023,17.950000000000045,100.0
1554077520000000000,-0.395,54.104,19.850000000000023,17.650000000000034,100.0
1554077580000000000,-0.374,54.099,19.850000000000023,17.650000000000034,100.0
1554077640000000000,-0.404,54.095,19.850000000000023,17.55000000000001,100.0
1554077700000000000,-0.4,54.09,19.850000000000023,17.650000000000034,100.0
1554077760000000000,-0.367,54.083,19.75,17.650000000000034,100.0
1554077820000000000,-0.387,54.078,19.75,17.650000000000034,100.0
1554077880000000000,-0.397,54.073,19.850000000000023,17.650000000000034,100.0
1554077940000000000,-0.374,54.067,19.75,17.650000000000034,100.0
1554078000000000000,-0.38,54.064,19.850000000000023,17.650000000000034,100.0
1554078060000000000,-0.405,54.058,19.75,17.650000000000034,100.0
1554078120000000000,-0.38,54.054,19.75,17.55000000000001,100.0
1554078180000000000,-0.378,54.048,19.850000000000023,17.950000000000045,100.0
1554078240000000000,-0.405,54.042,19.75,17.55000000000001,100.0
1554078300000000000,-0.401,54.035,19.75,17.650000000000034,100.0
1554078360000000000,-0.374,54.034,19.75,17.55000000000001,100.0
1554078420000000000,-0.396,54.028,19.850000000000023,17.650000000000034,100.0
1554078480000000000,-0.39,54.024,19.650000000000034,17.55000000000001,100.0
1554078540000000000,-0.369,54.019,19.650000000000034,17.55000000000001,100.0
1554078600000000000,-0.386,54.013,19.850000000000023,17.650000000000034,100.0
1554078660000000000,-0.402,54.01,19.75,17.55000000000001,100.0
1554078720000000000,-0.375,54.003,19.650000000000034,17.55000000000001,100.0
1554078780000000000,-0.39,53.997,19.75,17.55000000000001,100.0
1554078840000000000,-0.41,53.993,19.650000000000034,17.450000000000045,100.0
1554078900000000000,-0.385,53.99,19.75,17.55000000000001,100.0
1554078960000000000,-0.367,53.984,19.650000000000034,17.55000000000001,100.0
1554079020000000000,-0.406,53.98,19.75,17.55000000000001,100.0
1554079080000000000,-0.398,53.975,19.650000000000034,17.55000000000001,100.0
1554079140000000000,-0.368,53.971,19.650000000000034,17.55000000000001,100.0
1554079200000000000,-0.395,53.966,19.650000000000034,17.55000000000001,100.0
1554079260000000000,-0.402,53.963,19.650000000000034,17.450000000000045,100.0
1554079320000000000,-0.376,53.957,19.650000000000034,17.55000000000001,100.0
1554079380000000000,-0.381,53.951,19.650000000000034,17.450000000000045,100.0
1554079440000000000,-0.409,53.946,19.650000000000034,17.450000000000045,100.0
1554079500000000000,-0.372,53.945,19.650000000000034,17.55000000000001,100.0
1554079560000000000,-0.382,53.938,19.650000000000034,17.450000000000045,100.0
1554079620000000000,-0.414,53.934,19.650000000000034,17.450000000000045,100.0
1554079680000000000,-0.382,53.933,19.650000000000034,17.450000000000045,100.0
1554079740000000000,-0.367,53.927,19.650000000000034,17.450000000000045,100.0
1554079800000000000,-0.396,53.924,19.650000000000034,17.450000000000045,100.0
1554079860000000000,-0.39,53.918,19.650000000000034,17.450000000000045,100.0
1554079920000000000,-0.366,53.913,19.650000000000034,17.450000000000045,100.0
1554079980000000000,-0.439,53.908,19.650000000000034,17.450000000000045,100.0
1554080040000000000,-0.408,53.905,19.650000000000034,17.450000000000045,100.0
1554080100000000000,-0.381,53.898,19.650000000000034,17.450000000000045,100.0
1554080160000000000,-0.385,53.895,19.650000000000034,17.450000000000045,100.0
1554080220000000000,-0.409,53.892,19.650000000000034,17.450000000000045,100.0
1554080280000000000,-0.377,53.887,19.650000000000034,17.450000000000045,100.0
1554080340000000000,-0.382,53.884,19.55000000000001,17.350000000000023,100.0
1554080400000000000,-0.411,53.879,19.650000000000034,17.450000000000045,100.0
1554080460000000000,-0.39,53.876,19.650000000000034,17.450000000000045,100.0
1554080520000000000,-0.366,53.87,19.650000000000034,17.350000000000023,100.0
1554080580000000000,-0.402,53.868,19.650000000000034,17.350000000000023,100.0
1554080640000000000,-0.385,53.864,19.55000000000001,17.25,100.0
1554080700000000000,-0.373,53.858,19.650000000000034,17.25,100.0
