time,I,V,T_max,T_min,SOC
1527811200000000000,-0.412,54.093,22.450000000000045,20.55000000000001,100.0
1527811260000000000,-0.391,54.089,22.350000000000023,20.55000000000001,100.0
1527811320000000000,-0.384,54.082,22.350000000000023,20.55000000000001,100.0
1527811380000000000,-0.414,54.075,22.350000000000023,20.55000000000001,100.0
1527811440000000000,-0.396,54.071,22.350000000000023,20.650000000000034,100.0
1527811500000000000,-0.373,54.066,22.350000000000023,20.55000000000001,100.0
1527811560000000000,-0.401,54.063,22.350000000000023,20.55000000000001,100.0
1527811620000000000,-0.413,54.057,22.350000000000023,20.55000000000001,100.0
1527811680000000000,-0.385,54.051,22.350000000000023,20.55000000000001,100.0
1527811740000000000,-0.398,54.047,22.350000000000023,20.450000000000045,100.0
1527811800000000000,-0.408,54.042,22.350000000000023,20.650000000000034,100.0
1527811860000000000,-0.38,54.035,22.25,20.450000000000045,100.0
1527811920000000000,-0.394,54.031,22.25,20.650000000000034,100.0
1527811980000000000,-0.413,54.027,22.350000000000023,20.55000000000001,100.0
1527812040000000000,-0.377,54.021,22.25,20.55000000000001,100.0
1527812100000000000,-0.385,54.015,22.25,20.450000000000045,100.0
1527812160000000000,-0.42,54.012,22.25,20.450000000000045,100.0
1527812220000000000,-0.389,54.007,22.25,20.55000000000001,100.0
1527812280000000000,-0.374,54.001,22.25,20.55000000000001,100.0
1527812340000000000,-0.412,53.996,22.25,20.450000000000045,100.0
1527812400000000000,-0.393,53.992,22.25,20.55000000000001,100.0
1527812460000000000,-0.381,53.988,22.25,20.55000000000001,100.0
1527812520000000000,-0.403,53.984,22.25,20.450000000000045,100.0
1527812580000000000,-0.401,53.978,22.25,20.450000000000045,100.0
1527812640000000000,-0.393,53.974,22.25,20.55000000000001,100.0
1527812700000000000,-0.384,53.967,22.25,20.450000000000045,100.0
1527812760000000000,-0.41,53.963,22.25,20.450000000000045,100.0
1527812820000000000,-0.388,53.96,22.25,20.450000000000045,100.0
1527812880000000000,-0.392,53.954,22.150000000000034,20.450000000000045,100.0
1527812940000000000,-0.41,53.952,22.25,20.55000000000001,100.0
1527813000000000000,-0.389,53.944,22.150000000000034,20.450000000000045,100.0
1527813060000000000,-0.382,53.939,22.150000000000034,20.450000000000045,100.0
1527813120000000000,-0.412,53.937,22.25,20.450000000000045,100.0
1527813180000000000,-0.402,53.934,22.150000000000034,20.450000000000045,100.0
1527813240000000000,-0.379,53.93,22.150000000000034,20.450000000000045,100.0
1527813300000000000,-0.4,53.924,22.150000000000034,20.450000000000045,100.0
1527813360000000000,-0.416,53.919,22.150000000000034,20.450000000000045,100.0
1527813420000000000,-0.389,53.915,22.05000000000001,20.450000000000045,100.0
1527813480000000000,-0.399,53.91,22.150000000000034,20.450000000000045,100.0
1527813540000000000,-0.417,53.907,22.05000000000001,20.450000000000045,100.0
1527813600000000000,-0.381,53.904,22.150000000000034,20.450000000000045,100.0
1527813660000000000,-0.394,53.899,22.150000000000034,20.450000000000045,100.0
1527813720000000000,-0.419,53.893,22.05000000000001,20.450000000000045,100.0
1527813780000000000,-0.393,53.89,22.05000000000001,20.450000000000045,100.0
1527813840000000000,-0.373,53.887,22.05000000000001,20.350000000000023,100.0
1527813900000000000,-0.405,53.881,22.05000000000001,20.450000000000045,100.0
1527813960000000000,-0.409,53.878,22.05000000000001,20.450000000000045,100.0
1527814020000000000,-0.375,53.874,22.05000000000001,20.450000000000045,100.0
1527814080000000000,-0.4,53.867,22.05000000000001,20.350000000000023,100.0
1527814140000000000,-0.406,53.867,22.05000000000001,20.450000000000045,100.0
1527814200000000000,-0.385,53.861,22.150000000000034,20.450000000000045,100.0
1527814260000000000,-0.398,53.858,22.05000000000001,20.450000000000045,100.0
