time,I,V,T_max,T_min,SOC
1533081600000000000,-0.372,54.943,35.450000000000045,33.950000000000045,100.0
1533081660000000000,-0.406,54.932,35.450000000000045,33.950000000000045,100.0
1533081720000000000,-0.381,54.923,35.450000000000045,34.05000000000001,100.0
1533081780000000000,-0.362,54.912,35.450000000000045,34.05000000000001,100.0
1533081840000000000,-0.396,54.901,35.450000000000045,33.950000000000045,100.0
1533081900000000000,-0.414,54.892,35.35000000000002,33.950000000000045,100.0
1533081960000000000,-0.37,54.881,35.450000000000045,34.05000000000001,100.0
1533082020000000000,-0.384,54.871,35.450000000000045,33.950000000000045,100.0
1533082080000000000,-0.413,54.861,35.450000000000045,33.85000000000002,100.0
1533082140000000000,-0.39,54.852,35.450000000000045,33.950000000000045,100.0
1533082200000000000,-0.375,54.842,35.450000000000045,33.85000000000002,100.0
1533082260000000000,-0.406,54.832,35.450000000000045,33.85000000000002,100.0
1533082320000000000,-0.393,54.821,35.450000000000045,33.950000000000045,100.0
1533082380000000000,-0.372,54.813,35.35000000000002,33.950000000000045,100.0
1533082440000000000,-0.392,54.802,35.35000000000002,33.950000000000045,100.0
1533082500000000000,-0.397,54.793,35.35000000000002,33.75,100.0
1533082560000000000,-0.375,54.783,35.35000000000002,33.950000000000045,100.0
1533082620000000000,-0.391,54.775,35.35000000000002,33.85000000000002,100.0
1533082680000000000,-0.398,54.767,35.35000000000002,33.85000000000002,100.0
1533082740000000000,-0.375,54.754,35.35000000000002,33.950000000000045,100.0
1533082800000000000,-0.388,54.748,35.450000000000045,33.85000000000002,100.0
1533082860000000000,-0.41,54.738,35.35000000000002,33.950000000000045,100.0
1533082920000000000,-0.38,54.729,35.450000000000045,33.85000000000002,100.0
1533082980000000000,-0.371,54.722,35.35000000000002,33.85000000000002,100.0
1533083040000000000,-0.395,54.713,35.35000000000002,33.75,100.0
1533083100000000000,-0.396,54.702,35.450000000000045,33.950000000000045,100.0
1533083160000000000,-0.366,54.696,35.450000000000045,33.75,100.0
1533083220000000000,-0.398,54.685,35.450000000000045,33.75,100.0
1533083280000000000,-0.409,54.675,35.35000000000002,33.85000000000002,100.0
1533083340000000000,-0.372,54.669,35.35000000000002,33.85000000000002,100.0
1533083400000000000,-0.392,54.661,35.35000000000002,33.950000000000045,100.0
1533083460000000000,-0.403,54.653,35.35000000000002,33.85000000000002,100.0
1533083520000000000,-12.415,54.45,35.35000000000002,33.75,100.0
1533083580000000000,-16.508,54.172,35.35000000000002,33.75,100.0
1533083640000000000,-19.964,53.922,35.35000000000002,33.85000000000002,100.0
1533083700000000000,-25.32,53.653,35.35000000000002,33.85000000000002,100.0
1533083760000000000,-0.42,53.801,35.35000000000002,33.85000000000002,100.0
1533083820000000000,-22.858,53.596,35.35000000000002,33.75,100.0
1533083880000000000,-23.473,53.404,35.35000000000002,33.85000000000002,99.0
1533083940000000000,-0.417,53.51,35.35000000000002,33.85000000000002,99.0
1533084000000000000,-2.878,53.511,35.150000000000034,33.75,99.0
1533084060000000000,-24.71,53.244,35.35000000000002,33.85000000000002,99.0
1533084120000000000,-0.411,53.371,35.35000000000002,33.75,99.0
1533084180000000000,-2.177,53.38,35.35000000000002,33.75,99.0
1533084240000000000,-29.797,53.127,35.35000000000002,33.75,99.0
1533084300000000000,-1.645,53.265,35.35000000000002,33.75,99.0
1533084360000000000,-29.792,53.07,35.35000000000002,33.75,99.0
1533084420000000000,-34.068,52.976,35.35000000000002,33.75,98.0
1533084480000000000,-12.129,53.097,35.35000000000002,33.75,98.0
1533084540000000000,-2.747,53.181,35.25,33.75,98.0
1533084600000000000,-12.71,53.12,35.35000000000002,33.75,98.0
1533084660000000000,-0.459,53.195,35.35000000000002,33.75,98.0
1533084720000000000,-13.093,53.15,35.05000000000001,33.75,98.0
1533084780000000000,-25.86,53.017,35.35000000000002,33.75,98.0
1533084840000000000,-12.867,53.108,35.450000000000045,33.75,98.0
1533084900000000000,-12.98,53.097,35.35000000000002,33.75,98.0
1533084960000000000,-12.776,53.095,35.25,33.75,98.0
1533085020000000000,-13.054,53.095,35.35000000000002,33.75,98.0
1533085080000000000,-25.556,53.024,35.35000000000002,33.75,98.0
1533085140000000000,-1.459,53.117,35.35000000000002,33.75,97.0
1533085200000000000,-13.116,53.08,35.35000000000002,33.85000000000002,97.0
1533085260000000000,-13.099,53.093,35.35000000000002,33.75,97.0
