time,I,V,T_max,T_min,SOC
1561939200000000000,-0.403,54.095,27.650000000000034,25.850000000000023,100.0
1561939260000000000,-0.381,54.09,27.650000000000034,25.850000000000023,100.0
1561939320000000000,-0.381,54.086,27.650000000000034,25.850000000000023,100.0
1561939380000000000,-0.396,54.082,27.650000000000034,25.850000000000023,100.0
1561939440000000000,-0.388,54.074,27.650000000000034,25.850000000000023,100.0
1561939500000000000,-0.368,54.073,27.650000000000034,25.850000000000023,100.0
1561939560000000000,-0.389,54.066,27.650000000000034,25.850000000000023,100.0
1561939620000000000,-0.407,54.06,27.650000000000034,25.950000000000045,100.0
1561939680000000000,-0.373,54.06,27.650000000000034,25.850000000000023,100.0
1561939740000000000,-0.387,54.05,27.650000000000034,25.850000000000023,100.0
1561939800000000000,-0.406,54.046,27.650000000000034,25.850000000000023,100.0
1561939860000000000,-0.408,54.041,27.650000000000034,25.850000000000023,100.0
1561939920000000000,-0.375,54.036,27.650000000000034,25.850000000000023,100.0
1561939980000000000,-0.413,54.032,27.650000000000034,25.850000000000023,100.0
1561940040000000000,-0.383,54.027,27.55000000000001,25.850000000000023,100.0
1561940100000000000,-0.373,54.024,27.55000000000001,25.850000000000023,100.0
1561940160000000000,-0.389,54.017,27.650000000000034,25.850000000000023,100.0
1561940220000000000,-0.382,54.013,27.650000000000034,25.850000000000023,100.0
1561940280000000000,-0.359,54.009,27.450000000000045,25.850000000000023,100.0
1561940340000000000,-0.394,54.003,27.650000000000034,25.850000000000023,100.0
1561940400000000000,-0.402,54.0,27.650000000000034,25.850000000000023,100.0
1561940460000000000,-0.371,53.993,27.650000000000034,25.850000000000023,100.0
1561940520000000000,-0.379,53.99,27.55000000000001,25.850000000000023,100.0
1561940580000000000,-0.407,53.983,27.55000000000001,25.75,100.0
1561940640000000000,-0.372,53.984,27.650000000000034,25.850000000000023,100.0
1561940700000000000,-0.375,53.978,27.650000000000034,25.850000000000023,100.0
1561940760000000000,-0.404,53.973,27.650000000000034,25.850000000000023,100.0
1561940820000000000,-0.383,53.968,27.650000000000034,25.850000000000023,100.0
1561940880000000000,-0.365,53.963,27.650000000000034,25.850000000000023,100.0
1561940940000000000,-0.391,53.96,27.55000000000001,25.850000000000023,100.0
1561941000000000000,-0.388,53.954,27.55000000000001,25.850000000000023,100.0
1561941060000000000,-0.369,53.951,27.55000000000001,25.850000000000023,100.0
1561941120000000000,-0.375,53.946,27.650000000000034,25.850000000000023,100.0
1561941180000000000,-0.397,53.941,27.55000000000001,25.850000000000023,100.0
1561941240000000000,-0.38,53.939,27.450000000000045,25.75,100.0
1561941300000000000,-0.38,53.933,27.55000000000001,25.850000000000023,100.0
1561941360000000000,-0.406,53.931,27.650000000000034,25.75,100.0
1561941420000000000,-0.385,53.926,27.55000000000001,25.75,100.0
1561941480000000000,-0.38,53.92,27.450000000000045,25.75,100.0
1561941540000000000,-0.397,53.917,27.450000000000045,25.850000000000023,100.0
1561941600000000000,-0.382,53.912,27.55000000000001,25.75,100.0
1561941660000000000,-0.371,53.911,27.450000000000045,25.75,100.0
1561941720000000000,-0.403,53.905,27.55000000000001,25.850000000000023,100.0
1561941780000000000,-0.405,53.901,27.55000000000001,25.75,100.0
1561941840000000000,-0.363,53.897,27.55000000000001,25.75,100.0
1561941900000000000,-0.38,53.89,27.55000000000001,25.650000000000034,100.0
1561941960000000000,-0.392,53.888,27.450000000000045,26.05000000000001,100.0
1561942020000000000,-0.367,53.885,27.55000000000001,25.850000000000023,100.0
1561942080000000000,-0.387,53.881,27.55000000000001,25.650000000000034,100.0
1561942140000000000,-0.415,53.875,27.55000000000001,25.650000000000034,100.0
1561942200000000000,-0.373,53.873,27.55000000000001,25.75,100.0
1561942260000000000,-0.383,53.87,27.55000000000001,25.75,100.0
1561942320000000000,-0.418,53.865,27.55000000000001,25.650000000000034,100.0
1561942380000000000,-0.386,53.861,27.55000000000001,25.55000000000001,100.0
1561942440000000000,-0.374,53.858,27.450000000000045,25.850000000000023,100.0
1561942500000000000,-0.398,53.853,27.450000000000045,25.850000000000023,100.0
1561942560000000000,-0.399,53.85,27.450000000000045,25.650000000000034,100.0
1561942620000000000,-0.377,53.845,27.55000000000001,25.75,100.0
1561942680000000000,-0.397,53.843,27.450000000000045,25.650000000000034,100.0
1561942740000000000,-0.406,53.838,27.450000000000045,25.55000000000001,100.0
1561942800000000000,-0.378,53.835,27.450000000000045,25.650000000000034,100.0
1561942860000000000,-0.39,53.83,27.450000000000045,25.650000000000034,100.0
1561942920000000000,-0.413,53.831,27.450000000000045,25.650000000000034,100.0
1561942980000000000,-0.384,53.824,27.55000000000001,25.75,100.0
1561943040000000000,-0.387,53.82,27.450000000000045,25.650000000000034,100.0
1561943100000000000,-0.417,53.818,27.55000000000001,25.650000000000034,100.0
1561943160000000000,-0.402,53.813,27.450000000000045,25.55000000000001,100.0
1561943220000000000,-0.375,53.811,27.55000000000001,25.55000000000001,100.0
1561943280000000000,-0.406,53.805,27.450000000000045,25.55000000000001,100.0
1561943340000000000,-0.398,53.804,27.450000000000045,25.650000000000034,100.0
1561943400000000000,-0.378,53.799,27.55000000000001,25.55000000000001,100.0
1561943460000000000,-0.395,53.797,27.450000000000045,25.650000000000034,100.0
1561943520000000000,-0.415,53.792,27.450000000000045,25.650000000000034,100.0
1561943580000000000,-0.378,53.789,27.450000000000045,25.650000000000034,100.0
1561943640000000000,-0.392,53.785,27.450000000000045,25.75,100.0
1561943700000000000,-0.411,53.783,27.450000000000045,25.55000000000001,100.0
1561943760000000000,-0.391,53.778,27.450000000000045,25.650000000000034,100.0
1561943820000000000,-0.378,53.776,27.450000000000045,25.75,100.0
1561943880000000000,-0.386,53.774,27.450000000000045,25.650000000000034,100.0
1561943940000000000,-0.388,53.768,27.450000000000045,25.950000000000045,100.0
1561944000000000000,-0.369,53.767,27.450000000000045,25.55000000000001,100.0
1561944060000000000,-0.412,53.762,27.450000000000045,25.55000000000001,100.0
1561944120000000000,-0.4,53.759,27.450000000000045,25.650000000000034,100.0
1561944180000000000,-0.38,53.755,27.450000000000045,25.650000000000034,100.0
1561944240000000000,-0.392,53.755,27.450000000000045,25.55000000000001,100.0
1561944300000000000,11.541,53.921,27.450000000000045,25.55000000000001,99.0
1561944360000000000,10.966,54.053,27.450000000000045,25.55000000000001,99.0
1561944420000000000,11.466,54.196,27.450000000000045,25.55000000000001,99.0
1561944480000000000,-0.442,54.243,27.450000000000045,25.650000000000034,99.0
1561944540000000000,10.44,54.365,27.450000000000045,25.650000000000034,99.0
1561944600000000000,10.809,54.571,27.450000000000045,25.55000000000001,99.0
1561944660000000000,11.152,54.786,27.450000000000045,25.55000000000001,99.0
1561944720000000000,10.288,55.025,27.450000000000045,25.650000000000034,99.0
1561944780000000000,11.577,55.297,27.450000000000045,25.650000000000034,99.0
1561944840000000000,-0.44,55.516,27.450000000000045,25.650000000000034,100.0
1561944900000000000,-0.361,55.412,27.450000000000045,25.55000000000001,100.0
1561944960000000000,-0.354,55.367,27.450000000000045,25.55000000000001,100.0
1561945020000000000,-0.412,55.334,27.450000000000045,25.55000000000001,100.0
1561945080000000000,-0.393,55.307,27.450000000000045,25.55000000000001,100.0
1561945140000000000,-0.37,55.286,27.450000000000045,25.55000000000001,100.0
