time,I,V,T_max,T_min,SOC
1517443200000000000,-0.413,53.926,13.050000000000011,11.650000000000034,100.0
1517443260000000000,-0.404,53.919,13.050000000000011,11.75,100.0
1517443320000000000,-0.437,53.913,13.050000000000011,11.650000000000034,100.0
1517443380000000000,-0.418,53.91,12.950000000000045,11.650000000000034,100.0
1517443440000000000,-0.389,53.904,13.050000000000011,11.75,100.0
1517443500000000000,-0.421,53.898,13.050000000000011,11.650000000000034,100.0
1517443560000000000,-0.419,53.895,13.050000000000011,11.850000000000023,100.0
1517443620000000000,-0.397,53.89,13.050000000000011,11.650000000000034,100.0
1517443680000000000,-0.418,53.886,13.050000000000011,11.75,100.0
1517443740000000000,-0.437,53.882,13.050000000000011,11.75,100.0
1517443800000000000,-0.409,53.878,13.050000000000011,11.650000000000034,100.0
1517443860000000000,-0.412,53.872,13.050000000000011,11.650000000000034,100.0
1517443920000000000,-0.435,53.865,13.050000000000011,11.650000000000034,100.0
1517443980000000000,-0.414,53.861,13.050000000000011,11.650000000000034,100.0
1517444040000000000,-0.397,53.859,13.050000000000011,11.75,100.0
1517444100000000000,-0.424,53.852,13.050000000000011,11.650000000000034,100.0
1517444160000000000,-0.423,53.848,13.050000000000011,11.850000000000023,100.0
1517444220000000000,-0.397,53.845,13.050000000000011,11.850000000000023,100.0
1517444280000000000,-0.429,53.839,13.050000000000011,11.75,100.0
1517444340000000000,-0.42,53.836,13.050000000000011,11.650000000000034,100.0
1517444400000000000,-0.404,53.831,13.050000000000011,11.850000000000023,100.0
1517444460000000000,-0.4,53.827,13.150000000000034,11.650000000000034,100.0
1517444520000000000,-0.431,53.821,13.050000000000011,11.650000000000034,100.0
1517444580000000000,-0.401,53.817,13.050000000000011,11.75,100.0
1517444640000000000,-0.403,53.814,13.050000000000011,11.650000000000034,100.0
1517444700000000000,-0.429,53.81,13.050000000000011,11.850000000000023,100.0
1517444760000000000,-0.409,53.808,13.150000000000034,11.75,100.0
1517444820000000000,-0.395,53.802,13.150000000000034,11.650000000000034,100.0
1517444880000000000,-0.428,53.799,13.050000000000011,11.850000000000023,100.0
1517444940000000000,-0.417,53.793,13.050000000000011,11.650000000000034,100.0
1517445000000000000,-0.401,53.79,13.150000000000034,11.75,100.0
1517445060000000000,-0.43,53.785,13.050000000000011,11.650000000000034,100.0
1517445120000000000,-0.427,53.783,13.050000000000011,11.850000000000023,100.0
1517445180000000000,-0.396,53.776,13.150000000000034,11.75,100.0
1517445240000000000,-0.402,53.773,13.050000000000011,11.75,100.0
1517445300000000000,-0.434,53.769,13.150000000000034,11.75,100.0
1517445360000000000,-0.402,53.766,13.150000000000034,11.75,100.0
1517445420000000000,-0.406,53.761,13.150000000000034,11.75,100.0
1517445480000000000,-0.427,53.758,13.150000000000034,11.75,100.0
1517445540000000000,-0.418,53.753,13.150000000000034,11.75,100.0
1517445600000000000,-0.394,53.75,13.25,11.75,100.0
