time,I,V,T_max,T_min,SOC
1522540800000000000,-0.421,53.97,18.950000000000045,16.950000000000045,100.0
1522540860000000000,-0.413,53.965,18.950000000000045,17.05000000000001,100.0
1522540920000000000,-0.392,53.958,18.950000000000045,17.05000000000001,100.0
1522540980000000000,-0.423,53.953,19.05000000000001,17.05000000000001,100.0
1522541040000000000,-0.425,53.948,18.950000000000045,17.05000000000001,100.0
1522541100000000000,-0.39,53.946,18.950000000000045,17.05000000000001,100.0
1522541160000000000,-0.426,53.936,18.950000000000045,17.05000000000001,100.0
1522541220000000000,-0.426,53.931,18.950000000000045,16.950000000000045,100.0
1522541280000000000,-0.391,53.928,19.05000000000001,17.05000000000001,100.0
1522541340000000000,-0.395,53.922,19.05000000000001,17.05000000000001,100.0
1522541400000000000,-0.423,53.918,19.05000000000001,17.05000000000001,100.0
1522541460000000000,-0.409,53.913,18.950000000000045,17.05000000000001,100.0
1522541520000000000,-0.397,53.908,18.950000000000045,17.05000000000001,100.0
1522541580000000000,-0.413,53.904,18.950000000000045,17.05000000000001,100.0
1522541640000000000,-0.406,53.897,19.05000000000001,17.05000000000001,100.0
1522541700000000000,-0.398,53.895,19.05000000000001,17.05000000000001,100.0
1522541760000000000,-0.418,53.888,18.950000000000045,17.05000000000001,100.0
1522541820000000000,-0.422,53.884,19.05000000000001,17.05000000000001,100.0
1522541880000000000,-0.397,53.88,19.05000000000001,17.05000000000001,100.0
1522541940000000000,-0.413,53.875,19.05000000000001,17.05000000000001,100.0
1522542000000000000,-0.431,53.87,19.05000000000001,17.05000000000001,100.0
1522542060000000000,-0.395,53.865,19.05000000000001,17.05000000000001,100.0
1522542120000000000,-0.404,53.862,19.150000000000034,17.05000000000001,100.0
1522542180000000000,-0.432,53.857,19.05000000000001,17.05000000000001,100.0
1522542240000000000,-0.411,53.854,18.950000000000045,17.05000000000001,100.0
1522542300000000000,-0.393,53.851,19.05000000000001,17.05000000000001,100.0
1522542360000000000,-0.429,53.843,19.05000000000001,17.05000000000001,100.0
1522542420000000000,-0.417,53.839,19.05000000000001,17.05000000000001,100.0
1522542480000000000,-0.395,53.836,19.05000000000001,17.05000000000001,100.0
1522542540000000000,-0.41,53.832,19.05000000000001,17.05000000000001,100.0
1522542600000000000,-0.434,53.828,19.05000000000001,17.05000000000001,100.0
1522542660000000000,-0.392,53.823,19.05000000000001,17.05000000000001,100.0
1522542720000000000,-0.398,53.818,19.05000000000001,17.05000000000001,100.0
1522542780000000000,-0.433,53.814,19.05000000000001,17.05000000000001,100.0
1522542840000000000,-0.401,53.808,19.05000000000001,17.05000000000001,100.0
1522542900000000000,-0.41,53.807,19.05000000000001,17.05000000000001,100.0
1522542960000000000,-0.426,53.8,19.05000000000001,17.05000000000001,100.0
1522543020000000000,-0.407,53.799,19.05000000000001,17.05000000000001,100.0
1522543080000000000,-0.386,53.795,19.05000000000001,17.05000000000001,100.0
1522543140000000000,-0.42,53.792,19.05000000000001,17.05000000000001,100.0
1522543200000000000,-0.418,53.788,19.150000000000034,17.05000000000001,100.0
1522543260000000000,-0.396,53.783,19.05000000000001,17.05000000000001,100.0
1522543320000000000,-0.417,53.777,19.05000000000001,17.05000000000001,100.0
1522543380000000000,-0.429,53.775,19.150000000000034,17.05000000000001,100.0
1522543440000000000,-0.402,53.77,19.25,17.05000000000001,100.0
1522543500000000000,-0.401,53.768,19.150000000000034,17.05000000000001,100.0
1522543560000000000,-0.437,53.762,19.05000000000001,17.150000000000034,100.0
1522543620000000000,-0.407,53.761,19.25,17.05000000000001,100.0
1522543680000000000,-0.401,53.757,19.150000000000034,17.05000000000001,100.0
1522543740000000000,-0.435,53.752,19.150000000000034,17.05000000000001,100.0
1522543800000000000,-0.404,53.749,19.150000000000034,17.05000000000001,100.0
1522543860000000000,-0.395,53.747,19.150000000000034,17.150000000000034,100.0
1522543920000000000,-0.424,53.742,19.150000000000034,17.05000000000001,100.0
1522543980000000000,-0.422,53.739,19.150000000000034,17.05000000000001,100.0
1522544040000000000,-0.4,53.736,19.150000000000034,17.150000000000034,100.0
1522544100000000000,-0.422,53.728,19.25,17.05000000000001,100.0
1522544160000000000,-0.433,53.727,19.25,17.05000000000001,100.0
1522544220000000000,-0.396,53.724,19.25,17.150000000000034,100.0
1522544280000000000,-0.402,53.72,19.150000000000034,17.150000000000034,100.0
1522544340000000000,-0.43,53.716,19.25,17.05000000000001,100.0
1522544400000000000,-0.406,53.711,19.150000000000034,17.150000000000034,100.0
1522544460000000000,-0.418,53.71,19.25,17.150000000000034,100.0
1522544520000000000,-0.44,53.708,19.150000000000034,17.150000000000034,100.0
1522544580000000000,-0.421,53.701,19.150000000000034,17.150000000000034,100.0
1522544640000000000,-0.402,53.7,19.25,17.150000000000034,100.0
1522544700000000000,-0.433,53.696,19.25,17.150000000000034,100.0
1522544760000000000,-0.419,53.692,19.25,17.150000000000034,100.0
1522544820000000000,-0.391,53.691,19.25,17.150000000000034,100.0
1522544880000000000,-0.413,53.686,19.25,17.150000000000034,100.0
1522544940000000000,-0.434,53.682,19.25,17.150000000000034,100.0
1522545000000000000,-0.399,53.681,19.25,17.150000000000034,100.0
1522545060000000000,-0.418,53.677,19.25,17.150000000000034,100.0
1522545120000000000,-0.428,53.674,19.25,17.150000000000034,100.0
1522545180000000000,-0.414,53.672,19.25,17.150000000000034,100.0
1522545240000000000,-0.401,53.669,19.25,17.05000000000001,100.0
1522545300000000000,-0.429,53.664,19.25,17.150000000000034,100.0
1522545360000000000,-0.411,53.662,19.25,17.150000000000034,100.0
1522545420000000000,-0.396,53.658,19.25,17.150000000000034,99.0
1522545480000000000,-0.435,53.657,19.350000000000023,17.150000000000034,99.0
1522545540000000000,-0.425,53.652,19.350000000000023,17.150000000000034,99.0
1522545600000000000,-0.397,53.648,19.25,17.25,99.0
1522545660000000000,-0.421,53.647,19.25,17.150000000000034,99.0
1522545720000000000,-0.427,53.643,19.25,17.25,99.0
1522545780000000000,-0.396,53.642,19.350000000000023,17.25,99.0
1522545840000000000,-0.406,53.638,19.25,17.350000000000023,99.0
1522545900000000000,-0.424,53.633,19.25,17.150000000000034,99.0
1522545960000000000,-0.411,53.632,19.25,17.150000000000034,99.0
1522546020000000000,-0.401,53.63,19.25,17.25,99.0
1522546080000000000,-0.433,53.628,19.25,17.25,99.0
1522546140000000000,-0.408,53.624,19.350000000000023,17.150000000000034,99.0
1522546200000000000,-0.397,53.622,19.25,17.150000000000034,99.0
1522546260000000000,-0.426,53.615,19.350000000000023,17.150000000000034,99.0
1522546320000000000,-0.429,53.613,19.350000000000023,17.150000000000034,99.0
1522546380000000000,-0.4,53.614,19.350000000000023,17.150000000000034,99.0
1522546440000000000,-0.411,53.607,19.25,17.150000000000034,99.0
1522546500000000000,-0.427,53.606,19.350000000000023,17.150000000000034,99.0
1522546560000000000,-0.407,53.602,19.450000000000045,17.25,99.0
1522546620000000000,-0.418,53.599,19.25,17.25,99.0
1522546680000000000,-0.437,53.597,19.350000000000023,17.25,99.0
1522546740000000000,-0.4,53.596,19.25,17.150000000000034,99.0
1522546800000000000,-0.404,53.591,19.350000000000023,17.25,99.0
1522546860000000000,-0.446,53.592,19.350000000000023,17.25,99.0
1522546920000000000,-0.421,53.586,19.450000000000045,17.150000000000034,99.0
1522546980000000000,-0.403,53.583,19.350000000000023,17.25,99.0
1522547040000000000,-0.425,53.582,19.350000000000023,17.25,99.0
1522547100000000000,-0.419,53.577,19.450000000000045,17.25,99.0
1522547160000000000,-0.405,53.578,19.450000000000045,17.25,99.0
1522547220000000000,-0.421,53.575,19.350000000000023,17.25,99.0
1522547280000000000,-0.423,53.572,19.350000000000023,17.25,99.0
1522547340000000000,-0.398,53.568,19.450000000000045,17.25,99.0
1522547400000000000,-0.421,53.567,19.350000000000023,17.25,99.0
1522547460000000000,-0.433,53.563,19.450000000000045,17.25,99.0
1522547520000000000,-0.417,53.563,19.350000000000023,17.25,99.0
1522547580000000000,-0.404,53.559,19.350000000000023,17.150000000000034,99.0
1522547640000000000,-0.438,53.558,19.450000000000045,17.25,99.0
1522547700000000000,-0.417,53.555,19.350000000000023,17.25,99.0
1522547760000000000,-0.41,53.551,19.350000000000023,17.25,99.0
1522547820000000000,-0.43,53.549,19.350000000000023,17.25,99.0
1522547880000000000,-0.425,53.548,19.450000000000045,17.25,99.0
1522547940000000000,-0.399,53.547,19.450000000000045,17.25,99.0
1522548000000000000,-0.42,53.544,19.350000000000023,17.25,99.0
1522548060000000000,-0.435,53.541,19.450000000000045,17.25,99.0
1522548120000000000,-0.402,53.537,19.450000000000045,17.25,99.0
1522548180000000000,-0.416,53.537,19.350000000000023,17.25,99.0
1522548240000000000,-0.44,53.532,19.450000000000045,17.25,99.0
1522548300000000000,-0.406,53.531,19.450000000000045,17.25,99.0
1522548360000000000,-0.411,53.53,19.450000000000045,17.25,99.0
1522548420000000000,-0.436,53.528,19.450000000000045,17.25,99.0
