time,I,V,T_max,T_min,SOC
1564617600000000000,-0.363,54.169,32.35000000000002,30.450000000000045,100.0
1564617660000000000,-0.374,54.164,32.35000000000002,30.450000000000045,100.0
1564617720000000000,-0.411,54.159,32.35000000000002,30.450000000000045,100.0
1564617780000000000,-0.372,54.154,32.35000000000002,30.450000000000045,100.0
1564617840000000000,-0.369,54.148,32.35000000000002,30.450000000000045,100.0
1564617900000000000,-0.392,54.143,32.35000000000002,30.450000000000045,100.0
1564617960000000000,-0.379,54.136,32.35000000000002,30.75,100.0
1564618020000000000,-0.365,54.135,32.35000000000002,30.450000000000045,100.0
1564618080000000000,-0.391,54.128,32.35000000000002,30.450000000000045,100.0
1564618140000000000,-0.384,54.122,32.35000000000002,30.450000000000045,100.0
1564618200000000000,-0.359,54.117,32.35000000000002,30.450000000000045,100.0
1564618260000000000,-0.387,54.111,32.35000000000002,30.450000000000045,100.0
1564618320000000000,-0.405,54.108,32.35000000000002,30.450000000000045,100.0
1564618380000000000,-0.366,54.103,32.35000000000002,30.450000000000045,100.0
1564618440000000000,-0.377,54.095,32.35000000000002,30.450000000000045,100.0
1564618500000000000,-0.397,54.092,32.35000000000002,30.450000000000045,100.0
1564618560000000000,-0.378,54.088,32.35000000000002,30.450000000000045,100.0
1564618620000000000,-0.375,54.08,32.35000000000002,30.450000000000045,100.0
1564618680000000000,-0.412,54.074,32.35000000000002,30.450000000000045,100.0
1564618740000000000,-0.396,54.074,32.35000000000002,30.450000000000045,100.0
1564618800000000000,-0.37,54.07,32.35000000000002,30.450000000000045,100.0
1564618860000000000,-0.403,54.064,32.25,30.450000000000045,100.0
1564618920000000000,-0.39,54.058,32.35000000000002,30.450000000000045,100.0
1564618980000000000,-0.377,54.05,32.35000000000002,30.450000000000045,100.0
1564619040000000000,-0.388,54.047,32.35000000000002,30.350000000000023,100.0
1564619100000000000,-0.4,54.044,32.35000000000002,30.450000000000045,100.0
1564619160000000000,-0.358,54.038,32.35000000000002,30.450000000000045,100.0
1564619220000000000,-0.379,54.035,32.35000000000002,30.350000000000023,100.0
1564619280000000000,-0.405,54.027,32.35000000000002,30.450000000000045,100.0
1564619340000000000,-0.372,54.024,32.25,30.350000000000023,100.0
1564619400000000000,-0.371,54.019,32.35000000000002,30.450000000000045,100.0
1564619460000000000,-0.41,54.017,32.35000000000002,30.350000000000023,100.0
1564619520000000000,-0.39,54.01,32.35000000000002,30.450000000000045,100.0
1564619580000000000,-0.369,54.005,32.35000000000002,30.450000000000045,100.0
1564619640000000000,-0.412,54.0,32.25,30.350000000000023,100.0
1564619700000000000,-0.379,53.996,32.25,30.450000000000045,100.0
1564619760000000000,-0.358,53.993,32.35000000000002,30.450000000000045,100.0
1564619820000000000,-0.385,53.989,32.35000000000002,30.350000000000023,100.0
1564619880000000000,-0.397,53.984,32.25,30.350000000000023,100.0
1564619940000000000,-0.369,53.979,32.25,30.450000000000045,100.0
1564620000000000000,-0.381,53.975,32.25,30.350000000000023,100.0
1564620060000000000,-0.406,53.97,32.25,30.350000000000023,100.0
1564620120000000000,-0.37,53.965,32.35000000000002,30.350000000000023,100.0
1564620180000000000,-0.363,53.962,32.35000000000002,30.350000000000023,100.0
1564620240000000000,-0.401,53.956,32.35000000000002,30.450000000000045,100.0
1564620300000000000,-0.377,53.955,32.150000000000034,30.350000000000023,100.0
1564620360000000000,-0.362,53.948,32.25,30.350000000000023,100.0
1564620420000000000,-0.401,53.944,32.35000000000002,30.25,100.0
1564620480000000000,-0.396,53.941,32.25,30.350000000000023,100.0
1564620540000000000,-0.364,53.934,32.150000000000034,30.25,100.0
1564620600000000000,-0.39,53.932,32.25,30.25,100.0
1564620660000000000,-0.391,53.929,32.150000000000034,30.350000000000023,100.0
1564620720000000000,-0.365,53.924,32.25,30.350000000000023,100.0
1564620780000000000,-0.38,53.919,32.25,30.350000000000023,100.0
1564620840000000000,-0.411,53.916,32.25,30.350000000000023,100.0
1564620900000000000,-0.373,53.911,32.25,30.350000000000023,100.0
1564620960000000000,-0.364,53.908,32.25,30.350000000000023,100.0
1564621020000000000,-0.403,53.903,32.150000000000034,30.350000000000023,100.0
1564621080000000000,-0.37,53.9,32.25,30.25,100.0
1564621140000000000,-0.36,53.894,32.150000000000034,30.25,100.0
1564621200000000000,-0.394,53.893,32.150000000000034,30.25,100.0
1564621260000000000,-0.384,53.89,32.25,30.25,100.0
1564621320000000000,-0.368,53.886,32.25,30.25,100.0
1564621380000000000,-0.387,53.88,32.150000000000034,30.25,100.0
1564621440000000000,-0.399,53.878,32.150000000000034,30.25,100.0
1564621500000000000,-0.368,53.875,32.150000000000034,30.25,100.0
1564621560000000000,-0.381,53.869,32.25,30.25,100.0
1564621620000000000,-0.398,53.863,32.150000000000034,30.350000000000023,100.0
1564621680000000000,-0.364,53.861,32.150000000000034,30.25,100.0
1564621740000000000,-0.378,53.857,32.150000000000034,30.25,100.0
1564621800000000000,-0.408,53.856,32.05000000000001,30.25,100.0
1564621860000000000,-0.37,53.849,32.150000000000034,30.150000000000034,100.0
1564621920000000000,-0.375,53.848,32.150000000000034,30.25,100.0
1564621980000000000,-0.401,53.843,32.150000000000034,30.25,100.0
1564622040000000000,-0.425,53.837,32.150000000000034,30.150000000000034,100.0
1564622100000000000,-0.362,53.834,32.150000000000034,30.150000000000034,100.0
1564622160000000000,-0.39,53.832,32.150000000000034,30.150000000000034,100.0
1564622220000000000,-0.401,53.825,32.150000000000034,30.25,100.0
1564622280000000000,-0.4,53.824,32.150000000000034,30.25,100.0
1564622340000000000,-0.39,53.818,32.05000000000001,30.25,100.0
1564622400000000000,-0.373,53.816,32.150000000000034,30.150000000000034,100.0
1564622460000000000,-0.426,53.814,32.05000000000001,30.25,100.0
1564622520000000000,-0.383,53.806,32.05000000000001,30.25,100.0
1564622580000000000,-0.416,53.802,32.150000000000034,30.25,100.0
1564622640000000000,-0.383,53.799,32.150000000000034,30.150000000000034,100.0
1564622700000000000,-0.361,53.797,32.05000000000001,30.25,100.0
1564622760000000000,-0.397,53.795,32.05000000000001,30.150000000000034,100.0
1564622820000000000,-0.393,53.79,32.05000000000001,30.25,100.0
1564622880000000000,-0.402,53.785,32.150000000000034,30.150000000000034,100.0
1564622940000000000,-0.402,53.781,32.150000000000034,30.25,100.0
1564623000000000000,-0.4,53.778,32.150000000000034,30.05000000000001,100.0
1564623060000000000,-0.403,53.773,32.150000000000034,30.150000000000034,100.0
1564623120000000000,-0.376,53.769,32.150000000000034,30.25,100.0
1564623180000000000,-0.409,53.766,32.150000000000034,30.150000000000034,100.0
1564623240000000000,-0.386,53.766,32.150000000000034,30.150000000000034,100.0
1564623300000000000,-0.416,53.758,32.150000000000034,30.150000000000034,100.0
1564623360000000000,-0.417,53.754,32.05000000000001,30.05000000000001,100.0
