time,I,V,T_max,T_min,SOC
1548979200000000000,-0.409,54.818,22.05000000000001,20.05000000000001,100.0
1548979260000000000,-0.375,54.804,22.05000000000001,20.150000000000034,100.0
1548979320000000000,-0.379,54.793,21.950000000000045,20.150000000000034,100.0
1548979380000000000,-0.412,54.781,21.950000000000045,20.05000000000001,100.0
1548979440000000000,-0.42,54.758,21.950000000000045,20.05000000000001,100.0
1548979500000000000,-1.154,54.743,21.850000000000023,20.05000000000001,100.0
1548979560000000000,-3.606,54.649,21.850000000000023,20.05000000000001,100.0
1548979620000000000,-0.429,54.578,21.850000000000023,20.05000000000001,100.0
1548979680000000000,-2.411,54.548,21.850000000000023,20.05000000000001,100.0
1548979740000000000,-11.432,54.338,21.850000000000023,20.05000000000001,100.0
1548979800000000000,-8.522,54.188,21.850000000000023,20.05000000000001,100.0
1548979860000000000,-11.262,54.035,21.850000000000023,20.05000000000001,100.0
1548979920000000000,-0.425,54.064,21.850000000000023,20.05000000000001,100.0
1548979980000000000,-0.409,54.078,21.850000000000023,20.05000000000001,100.0
1548980040000000000,-0.368,54.079,21.850000000000023,19.850000000000023,100.0
1548980100000000000,-0.391,54.078,21.850000000000023,20.05000000000001,100.0
1548980160000000000,-0.405,54.076,21.850000000000023,20.05000000000001,100.0
1548980220000000000,-0.385,54.071,21.850000000000023,20.05000000000001,100.0
1548980280000000000,-0.368,54.069,21.850000000000023,19.950000000000045,100.0
1548980340000000000,-0.449,54.061,21.850000000000023,19.950000000000045,100.0
1548980400000000000,-0.393,54.057,21.850000000000023,19.950000000000045,100.0
1548980460000000000,-0.382,54.054,21.850000000000023,19.950000000000045,100.0
1548980520000000000,-0.413,54.048,21.75,19.950000000000045,100.0
1548980580000000000,-0.416,54.044,21.850000000000023,19.950000000000045,100.0
1548980640000000000,-0.382,54.041,21.650000000000034,19.950000000000045,100.0
1548980700000000000,-0.395,54.037,21.75,19.850000000000023,100.0
1548980760000000000,-0.406,54.031,21.75,19.850000000000023,100.0
1548980820000000000,-0.386,54.024,21.75,19.850000000000023,100.0
1548980880000000000,-0.388,54.021,21.75,19.850000000000023,100.0
1548980940000000000,-0.411,54.016,21.650000000000034,19.850000000000023,100.0
1548981000000000000,-0.396,54.012,21.75,19.950000000000045,100.0
1548981060000000000,-0.381,54.009,21.75,19.850000000000023,100.0
1548981120000000000,-0.437,54.001,21.55000000000001,19.850000000000023,100.0
1548981180000000000,-0.406,53.997,21.650000000000034,19.850000000000023,100.0
1548981240000000000,-0.374,53.993,21.650000000000034,19.850000000000023,100.0
1548981300000000000,-0.399,53.985,21.55000000000001,19.850000000000023,100.0
1548981360000000000,-0.417,53.983,21.55000000000001,19.850000000000023,100.0
1548981420000000000,-0.391,53.977,21.55000000000001,19.850000000000023,100.0
1548981480000000000,-0.386,53.972,21.55000000000001,19.850000000000023,100.0
1548981540000000000,-0.413,53.966,21.55000000000001,19.850000000000023,100.0
1548981600000000000,-0.404,53.962,21.55000000000001,19.850000000000023,100.0
1548981660000000000,-0.389,53.957,21.55000000000001,19.850000000000023,100.0
1548981720000000000,-0.413,53.953,21.55000000000001,19.850000000000023,100.0
1548981780000000000,-0.388,53.948,21.55000000000001,19.850000000000023,100.0
1548981840000000000,-0.374,53.945,21.55000000000001,19.75,100.0
1548981900000000000,-0.408,53.941,21.55000000000001,19.75,100.0
1548981960000000000,-0.407,53.935,21.55000000000001,19.75,100.0
1548982020000000000,-0.413,53.929,21.55000000000001,19.75,100.0
1548982080000000000,-2.821,53.895,21.55000000000001,19.75,100.0
1548982140000000000,-0.45,53.79,21.55000000000001,19.75,100.0
1548982200000000000,-0.384,53.81,21.55000000000001,19.75,100.0
1548982260000000000,-12.963,53.714,21.55000000000001,19.75,100.0
1548982320000000000,-12.871,53.564,21.55000000000001,19.75,99.0
1548982380000000000,-12.522,53.476,21.55000000000001,19.850000000000023,99.0
1548982440000000000,-12.133,53.394,21.55000000000001,19.75,99.0
1548982500000000000,-12.208,53.323,21.450000000000045,19.650000000000034,99.0
1548982560000000000,-12.104,53.282,21.450000000000045,19.650000000000034,99.0
1548982620000000000,-12.206,53.23,21.450000000000045,19.650000000000034,99.0
1548982680000000000,-12.332,53.181,21.450000000000045,19.650000000000034,99.0
1548982740000000000,-22.87,53.069,21.450000000000045,19.650000000000034,99.0
1548982800000000000,-1.506,53.158,21.450000000000045,19.650000000000034,99.0
1548982860000000000,-13.663,53.072,21.350000000000023,19.650000000000034,99.0
1548982920000000000,-12.031,53.061,21.350000000000023,19.650000000000034,99.0
1548982980000000000,-13.474,53.028,21.450000000000045,19.650000000000034,98.0
1548983040000000000,-17.507,52.985,21.350000000000023,19.75,98.0
1548983100000000000,-17.675,52.967,21.350000000000023,19.650000000000034,98.0
1548983160000000000,-14.945,52.965,21.350000000000023,19.650000000000034,98.0
1548983220000000000,-14.14,52.974,21.350000000000023,19.650000000000034,98.0
1548983280000000000,-17.561,52.949,21.350000000000023,19.650000000000034,98.0
1548983340000000000,-13.712,52.98,21.350000000000023,19.650000000000034,98.0
1548983400000000000,-13.902,52.976,21.350000000000023,19.650000000000034,98.0
1548983460000000000,-12.34,52.975,21.350000000000023,19.650000000000034,98.0
1548983520000000000,-21.028,52.922,21.350000000000023,19.650000000000034,97.0
1548983580000000000,-13.083,52.931,21.350000000000023,19.650000000000034,97.0
1548983640000000000,-11.826,52.972,21.350000000000023,19.650000000000034,97.0
1548983700000000000,-13.268,52.969,21.350000000000023,19.650000000000034,97.0
1548983760000000000,-12.787,52.979,21.350000000000023,19.55000000000001,97.0
1548983820000000000,-12.894,52.981,21.350000000000023,19.55000000000001,97.0
1548983880000000000,-13.076,52.975,21.350000000000023,19.55000000000001,97.0
1548983940000000000,-15.187,52.966,21.350000000000023,19.650000000000034,97.0
1548984000000000000,-14.806,52.965,21.350000000000023,19.55000000000001,97.0
1548984060000000000,-10.884,52.988,21.25,19.650000000000034,96.0
1548984120000000000,-15.784,52.958,21.25,19.55000000000001,96.0
1548984180000000000,-3.251,53.035,21.25,19.55000000000001,96.0
1548984240000000000,-14.399,52.982,21.25,19.450000000000045,96.0
1548984300000000000,-13.99,52.963,21.25,19.55000000000001,96.0
1548984360000000000,-13.927,52.963,21.350000000000023,19.450000000000045,96.0
1548984420000000000,-25.76,52.881,21.350000000000023,19.55000000000001,96.0
1548984480000000000,-1.05,53.027,21.25,19.55000000000001,96.0
1548984540000000000,-17.893,52.923,21.25,19.55000000000001,96.0
1548984600000000000,-16.007,52.932,21.25,19.650000000000034,96.0
1548984660000000000,-16.873,52.918,21.25,19.55000000000001,95.0
1548984720000000000,-17.794,52.898,21.350000000000023,19.55000000000001,95.0
1548984780000000000,-15.176,52.912,21.25,19.450000000000045,95.0
1548984840000000000,-21.879,52.855,21.25,19.650000000000034,95.0
1548984900000000000,-17.127,52.877,21.25,19.450000000000045,95.0
1548984960000000000,-18.752,52.858,21.150000000000034,19.55000000000001,95.0
1548985020000000000,-11.413,52.919,21.25,19.450000000000045,95.0
1548985080000000000,-14.898,52.905,21.25,19.450000000000045,95.0
1548985140000000000,-12.315,52.92,21.25,19.55000000000001,94.0
1548985200000000000,-16.938,52.892,21.150000000000034,19.55000000000001,94.0
1548985260000000000,-15.113,52.9,21.05000000000001,19.450000000000045,94.0
1548985320000000000,-37.144,52.733,21.25,19.450000000000045,94.0
1548985380000000000,-14.693,52.871,21.150000000000034,19.450000000000045,94.0
1548985440000000000,-15.458,52.878,21.25,19.450000000000045,94.0
1548985500000000000,-20.301,52.853,21.150000000000034,19.450000000000045,94.0
1548985560000000000,-18.054,52.846,21.25,19.450000000000045,94.0
1548985620000000000,-14.07,52.865,21.150000000000034,19.450000000000045,94.0
1548985680000000000,-15.519,52.859,21.05000000000001,19.450000000000045,93.0
1548985740000000000,-15.616,52.853,21.150000000000034,19.450000000000045,93.0
1548985800000000000,-15.51,52.85,21.05000000000001,19.450000000000045,93.0
1548985860000000000,-14.932,52.85,21.05000000000001,19.450000000000045,93.0
1548985920000000000,-15.667,52.838,21.05000000000001,19.450000000000045,93.0
1548985980000000000,-15.139,52.833,21.05000000000001,19.450000000000045,93.0
1548986040000000000,-15.019,52.832,21.150000000000034,19.450000000000045,93.0
1548986100000000000,-13.097,52.842,21.05000000000001,19.450000000000045,93.0
