time,I,V,T_max,T_min,SOC
1504224120000000000,-0.437,53.323,33.450000000000045,32.05000000000001,99.0
1504224180000000000,-0.429,53.336,33.55000000000001,32.150000000000034,99.0
1504224240000000000,-11.552,53.26,33.55000000000001,32.150000000000034,99.0
1504224300000000000,-12.956,53.203,33.55000000000001,32.25,99.0
1504224360000000000,-12.302,53.182,33.55000000000001,32.05000000000001,99.0
1504224420000000000,-12.324,53.157,33.650000000000034,32.05000000000001,99.0
1504224480000000000,-12.875,53.135,33.55000000000001,32.150000000000034,99.0
1504224540000000000,-16.279,53.103,33.55000000000001,32.05000000000001,98.0
1504224600000000000,-15.845,53.09,33.450000000000045,32.05000000000001,98.0
1504224660000000000,-16.649,53.076,33.55000000000001,32.05000000000001,98.0
1504224720000000000,-12.775,53.084,33.55000000000001,32.150000000000034,98.0
1504224780000000000,-13.005,53.084,33.450000000000045,32.05000000000001,98.0
1504224840000000000,-12.991,53.089,33.55000000000001,32.05000000000001,98.0
1504224900000000000,-12.907,53.084,33.55000000000001,32.05000000000001,98.0
1504224960000000000,-15.312,53.074,33.55000000000001,32.05000000000001,98.0
1504225020000000000,-21.611,53.024,33.55000000000001,32.05000000000001,98.0
1504225080000000000,-23.853,52.992,33.450000000000045,32.05000000000001,97.0
1504225140000000000,-18.02,53.026,33.450000000000045,32.05000000000001,97.0
1504225200000000000,-15.002,53.053,33.450000000000045,32.05000000000001,97.0
1504225260000000000,-17.24,53.045,33.450000000000045,32.05000000000001,97.0
1504225320000000000,-24.182,52.995,33.450000000000045,32.05000000000001,97.0
1504225380000000000,-24.089,52.989,33.450000000000045,32.05000000000001,97.0
1504225440000000000,-26.076,52.971,33.55000000000001,32.05000000000001,97.0
1504225500000000000,-26.265,52.968,33.55000000000001,32.05000000000001,96.0
1504225560000000000,-24.59,52.978,33.450000000000045,32.05000000000001,96.0
1504225620000000000,-22.212,52.986,33.450000000000045,32.05000000000001,96.0
1504225680000000000,-21.991,52.992,33.450000000000045,32.05000000000001,96.0
1504225740000000000,-25.175,52.977,33.55000000000001,32.05000000000001,96.0
1504225800000000000,-19.398,53.011,33.55000000000001,32.05000000000001,96.0
1504225860000000000,-19.76,53.012,33.450000000000045,32.05000000000001,96.0
1504225920000000000,-2.593,53.128,33.450000000000045,32.05000000000001,95.0
1504225980000000000,-14.219,53.064,33.55000000000001,32.05000000000001,95.0
1504226040000000000,-17.746,53.043,33.450000000000045,32.05000000000001,95.0
1504226100000000000,-17.48,53.039,33.450000000000045,32.05000000000001,95.0
1504226160000000000,-17.494,53.036,33.450000000000045,32.05000000000001,95.0
1504226220000000000,-16.225,53.03,33.55000000000001,32.05000000000001,95.0
1504226280000000000,-18.386,53.015,33.450000000000045,32.05000000000001,95.0
1504226340000000000,-30.032,52.927,33.450000000000045,32.05000000000001,95.0
1504226400000000000,-18.614,52.975,33.450000000000045,32.35000000000002,94.0
1504226460000000000,-18.672,52.992,33.55000000000001,32.05000000000001,94.0
1504226520000000000,-18.262,53.002,33.450000000000045,32.05000000000001,94.0
