time,I,V,T_max,T_min,SOC
1501545600000000000,-0.409,54.62,36.25,33.75,100.0
1501545660000000000,-0.368,54.611,36.25,33.75,100.0
1501545720000000000,-0.376,54.6,36.05000000000001,33.75,100.0
1501545780000000000,-0.4,54.59,36.05000000000001,33.75,100.0
1501545840000000000,-0.374,54.581,36.05000000000001,33.75,100.0
1501545900000000000,-0.364,54.575,36.05000000000001,33.75,100.0
1501545960000000000,-0.386,54.564,36.05000000000001,33.75,100.0
1501546020000000000,-0.405,54.556,36.150000000000034,33.75,100.0
1501546080000000000,-0.374,54.547,36.150000000000034,33.75,100.0
1501546140000000000,-0.398,54.536,36.05000000000001,33.650000000000034,100.0
1501546200000000000,-0.405,54.53,36.05000000000001,33.75,100.0
1501546260000000000,-0.376,54.521,36.05000000000001,33.650000000000034,100.0
1501546320000000000,-0.394,54.513,36.150000000000034,33.650000000000034,100.0
1501546380000000000,-0.411,54.503,36.05000000000001,33.55000000000001,100.0
1501546440000000000,-0.388,54.494,36.05000000000001,33.650000000000034,100.0
1501546500000000000,-0.379,54.486,36.05000000000001,33.75,100.0
1501546560000000000,-0.412,54.481,36.05000000000001,33.650000000000034,100.0
1501546620000000000,-0.379,54.47,36.05000000000001,33.650000000000034,100.0
1501546680000000000,-0.372,54.463,36.05000000000001,33.55000000000001,100.0
1501546740000000000,-0.41,54.454,36.05000000000001,33.650000000000034,100.0
1501546800000000000,-0.393,54.448,36.05000000000001,33.55000000000001,100.0
1501546860000000000,-0.355,54.435,36.05000000000001,33.55000000000001,100.0
1501546920000000000,-0.4,54.43,36.05000000000001,33.650000000000034,100.0
1501546980000000000,-0.392,54.422,36.05000000000001,33.650000000000034,100.0
1501547040000000000,-0.374,54.415,36.05000000000001,33.450000000000045,100.0
1501547100000000000,-0.398,54.408,36.05000000000001,33.55000000000001,100.0
1501547160000000000,-0.416,54.4,36.05000000000001,33.55000000000001,100.0
1501547220000000000,-0.387,54.392,36.05000000000001,33.55000000000001,100.0
1501547280000000000,-0.383,54.385,35.950000000000045,33.55000000000001,100.0
1501547340000000000,-0.414,54.376,36.05000000000001,33.450000000000045,100.0
1501547400000000000,-0.398,54.371,35.75,33.450000000000045,100.0
1501547460000000000,-0.364,54.363,35.950000000000045,33.55000000000001,100.0
1501547520000000000,-0.393,54.357,36.05000000000001,33.55000000000001,100.0
1501547580000000000,-0.403,54.347,36.05000000000001,33.55000000000001,100.0
1501547640000000000,-0.368,54.342,36.05000000000001,33.55000000000001,100.0
1501547700000000000,-0.385,54.334,36.05000000000001,33.55000000000001,100.0
1501547760000000000,-0.404,54.327,36.05000000000001,33.650000000000034,100.0
1501547820000000000,-0.36,54.32,36.05000000000001,33.55000000000001,100.0
1501547880000000000,-0.404,54.316,36.05000000000001,33.55000000000001,100.0
1501547940000000000,-0.41,54.307,35.950000000000045,33.55000000000001,100.0
1501548000000000000,-0.38,54.299,36.05000000000001,33.450000000000045,100.0
1501548060000000000,-0.383,54.291,36.05000000000001,33.450000000000045,100.0
1501548120000000000,-0.41,54.284,36.05000000000001,33.450000000000045,100.0
1501548180000000000,-0.373,54.279,35.950000000000045,33.450000000000045,100.0
1501548240000000000,-0.369,54.274,35.950000000000045,33.450000000000045,100.0
1501548300000000000,-0.391,54.264,36.05000000000001,33.55000000000001,100.0
1501548360000000000,-0.396,54.259,35.85000000000002,33.55000000000001,100.0
1501548420000000000,-0.364,54.254,36.05000000000001,33.450000000000045,100.0
1501548480000000000,-0.387,54.245,35.950000000000045,33.450000000000045,100.0
1501548540000000000,-0.402,54.24,35.950000000000045,33.450000000000045,100.0
1501548600000000000,-0.369,54.235,35.85000000000002,33.450000000000045,100.0
1501548660000000000,-0.38,54.226,35.950000000000045,33.450000000000045,100.0
1501548720000000000,-0.395,54.22,35.950000000000045,33.450000000000045,100.0
1501548780000000000,-0.382,54.215,35.950000000000045,33.450000000000045,100.0
1501548840000000000,-0.368,54.211,35.950000000000045,33.450000000000045,100.0
1501548900000000000,-0.413,54.206,35.950000000000045,33.450000000000045,100.0
1501548960000000000,-0.379,54.196,36.05000000000001,33.450000000000045,100.0
1501549020000000000,-0.382,54.192,35.75,33.450000000000045,100.0
1501549080000000000,-0.418,54.185,36.05000000000001,33.25,100.0
1501549140000000000,-0.388,54.179,35.950000000000045,33.450000000000045,100.0
1501549200000000000,-1.669,54.165,35.85000000000002,33.450000000000045,100.0
1501549260000000000,-0.435,54.16,35.85000000000002,33.450000000000045,100.0
1501549320000000000,-0.414,54.153,35.85000000000002,33.35000000000002,100.0
